"","X1","Tissue","Repository","Voucher.Number","NumberSpecimens","Genus.highertaxon","species","X","X.1","X.2","modifier","Old_ID","seq.d.","Tissue.used.up.in.extraction.","Loc_label","Locality","Locality2","Notes","Tissue.1","lat","long","depth","depth2","date","collector","preservative","sample.number","Collection.method"
"120","12","MOLAF_0011","NMV","F98051","","Bathyplotes","sulcatus",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"121","13","MOLAF_0012","NMV","F98052","","Bathyplotes","sulcatus",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"122","14","MOLAF_0013","NMV","F98459","","Bathyplotes","sulcatus",NA,"","","","","COI","","Tasman","","","","","","","","","","","","",""
"123","15","MOLAF_0014","NMV","F98471","","Bathyplotes","sulcatus",NA,"","","","","seq_failed","","","","","","","","","","","","","","",""
"124","16","MOLAF_0015","NMV","F98688","","Bathyplotes","sulcatus",NA,"","","","","seq_failed","","","","","","","","","","","","","","",""
"125","17","MOLAF_0016","NMV","F98697","","Bathyplotes","sulcatus",NA,"","","","","COI","","Tasman","","","","","","","","","","","","",""
"126","18","MOLAF_0017","NMV","F98718","","Bathyplotes","sulcatus",NA,"","","","","COI","","Tasman","","","","","","","","","","","","",""
"127","19","MOLAF_0018","NMV","F98462","","Benthothuria","sp",NA,"","","","","COI","","Tasman","","","","","","","","","","","","",""
"128","20","MOLAF_0019","NMV","F98480","","Benthothuria","sp",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"129","21","MOLAF_0020","NMV","F98686","","Benthothuria","sp",NA,"","","","","COI","","Tasman","","","","","","","","","","","","",""
"130","22","MOLAF_0021","NMV","F98684","","Benthothuria","sp",NA,"","","","","seq_failed","","","","","","","","","","","","","","",""
"131","23","MOLAF_0022","NMV","F98691","","Benthothuria","sp",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"132","24","MOLAF_0023","NMV","F97710","","Mesothuria","abbreviata",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"133","25","MOLAF_0024","NMV","F98739","","Mesothuria","abbreviata",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"134","26","MOLAF_0025","NMV","F98050","","Mesothuria","n_sp",NA,"","","","","seq_failed","","","","","","","","","","","","","","",""
"135","27","MOLAF_0026","NMV","F97714","","Mesothuria","n_sp",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"136","28","MOLAF_0027","NMV","F97716","","Mesothuria","n_sp",NA,"","","","","seq_failed","","","","","","","","","","","","","","",""
"137","29","MOLAF_0028","NMV","F98472","","Mesothuria","n_sp",NA,"","","","","seq_failed","","","","","","","","","","","","","","",""
"138","30","MOLAF_0029","NMV","F98473","","Mesothuria","n_sp",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"139","31","MOLAF_0030","NMV","F98054","","Mesothuria","n_sp",NA,"","","","","16S_only","","Tasman","","","","","","","","","","","","",""
"140","32","MOLAF_0031","NMV","F97717","","Mesothuria","lactea",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"141","33","MOLAF_0032","NMV","F98054","","Mesothuria","lactea",NA,"","","","","COI","","Tasman","","","","","","","","","","","","",""
"142","34","MOLAF_0033","NMV","F97695","","Mesothuria","marginata",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"143","35","MOLAF_0034","NMV","F98055","","Mesothuria","marginata",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"144","36","MOLAF_0035","NMV","F97711","","Mesothuria","regularia",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"145","37","MOLAF_0036","NMV","F97712","","Mesothuria","regularia",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"146","38","MOLAF_0037","NMV","F97713","","Mesothuria","regularia",NA,"","","","","seq_failed","","","","","","","","","","","","","","",""
"147","39","MOLAF_0038","NMV","F97715","","Mesothuria","regularia",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"148","40","MOLAF_0039","NMV","F98698","","Mesothuria","regularia",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"149","41","MOLAF_0040","NMV","F97692","","Pseudostichopus","mollis",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"150","42","MOLAF_0041","NMV","F97693","","Pseudostichopus","mollis",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"151","43","MOLAF_0042","NMV","F97694","","Pseudostichopus","mollis",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"152","44","MOLAF_0043","NMV","F98478","","Synallactes","gilberti",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"153","45","MOLAF_0044","NMV","F105001","2","Molpadiodemas","morbillus",NA,"","","","","COI","","SSandwich","South Sandwich Trench, 5452 m","","","","","","","","","","","",""
"154","46","MOLAF_0045","NMV","F104878","3","Molpadiodemas","morbillus",NA,"","","","","COI","","SSandwich","South Sandwich Trench, 5452 m","","","","","","","","","","","",""
"155","47","MOLAF_0046","NMV","F104863","2","Bathyplotes","bongraini",NA,"","","","","not_seq","","Bouvet","Bouvetoya Island, 656 m","","larger specimen","","","","","","","","","",""
"156","48","MOLAF_0047","NMV","F104863","2","Bathyplotes","bongraini",NA,"","","","","COI","","Bouvet","Bouvetoya Island, 656 m","","smaller specimen","","","","","","","","","",""
"157","49","MOLAF_0048","NMV","F104841","1","Bathyplotes","bongraini",NA,"","","","","COI","","Bouvet","Bouvetoya Island, 646 m","","","","","","","","","","","",""
"158","50","MOLAF_0049","NMV","F104903","1","Bathyplotes","gourdoni",NA,"","","","","COI","","SShetlands","South Shetland Islands, Livingsone Island, 498 m","","","","","","","","","","","",""
"159","51","MOLAF_0050","NMV","F104893","1","Bathyplotes","bongraini?",NA,"","","","","not_seq","","Bouvet","Bouvetoya Island, 315 m","","","","","","","","","","","",""
"160","52","MOLAF_0051","NMV","F104995","1","Bathyplotes","moseleyi",NA,"","","~","","COI","","Falkland","Burdwood Bank, 341 m","","","","","","","","","","","",""
"161","53","MOLAF_0052","NMV","F104824","2","Pseudostichopus","peripatus",NA,"","","","","16S_only","","SSandwich","South Sandwich Trench, 5452 m","","larger specimen","","","","","","","","","",""
"162","54","MOLAF_0053","NMV","F104824","2","Pseudostichopus","peripatus",NA,"","","","","not_seq","","SSandwich","South Sandwich Trench, 5452 m","","smaller specimen","","","","","","","","","",""
"163","55","MOLAF_0054","NMV","F104826","2","Pseudostichopus","peripatus",NA,"","","","","16S_only","","SShetlands","South Shetland Islands, 427 m","","larger specimen","","","","","","","","","",""
"164","56","MOLAF_0055","NMV","F104826","2","Pseudostichopus","peripatus",NA,"","","","","not_seq","","SShetlands","South Shetland Islands, 427 m","","smaller specimen","","","","","","","","","",""
"165","57","MOLAF_0056","NMV","F106955","1","Molpadiodemas","morbillus",NA,"","","","","COI","","SSandwich","","","","","","","","","","","","",""
"166","58","MOLAF_0057","NMV","F106961","2","Molpadiodemas","morbillus",NA,"","","","","COI","","SSandwich","","","","","","","","","","","","",""
"167","59","MOLAF_0058","NMV","F104880","2","Molpadiodemas","morbillus",NA,"","","","","not_seq","","SSandwich","South Sandwich Trench, 5452 m","","","","","","","","","","","",""
"168","60","MOLAF_0059","NMV","F104845","1","Pseudostichopus","peripatus",NA,"","","","","16S_only","","SShetlands","Elephant Island, 382 m","","","","","","","","","","","",""
"169","61","MOLAF_0060","NMV","F91296","2","Bathyplotes","gourdoni",NA,"","","","","seq_failed","","Prydz","Prydz Bay, 1997","","specimen lacking tentacle crown","","","","","","","","","",""
"170","62","MOLAF_0061","NMV","F91296","2","Bathyplotes","gourdoni",NA,"","","","","seq_failed","","Prydz","Prydz Bay, 1997","","specimen with tentacle crown","","","","","","","","","",""
"171","63","MOLAF_0062","NMV","F68157","1","Bathyplotes","gourdoni",NA,"","","","","not_seq","","Prydz","Prydz Bay, 1997","","","","","","","","","","","",""
"172","64","MOLAF_0063","NMV","F81801","1","Bathyplotes","bongraini",NA,"","","","","seq_failed","","Prydz","Prydz Bay, 1997","","","","","","","","","","","",""
"173","65","MOLAF_0064","NMV","F81799","1","Bathyplotes","bongraini",NA,"","","","","seq_failed","","Prydz","Prydz Bay, 1997","","","","","","","","","","","",""
"174","66","MOLAF_0065","NMV","F81800","2","Bathyplotes","bongraini",NA,"","","","","seq_failed","","Prydz","Prydz Bay, 1997","","","","","","","","","","","",""
"175","67","MOLAF_0066","NMV","F81809","2","Mesothuria","bifurcata",NA,"","","","","not_seq","","Prydz","Prydz Bay, 1997","","larger specimen","","","","","","","","","",""
"176","68","MOLAF_0067","NMV","F81809","2","Mesothuria","bifurcata",NA,"","","","","not_seq","","Prydz","Prydz Bay, 1997","","smaller specimen","","","","","","","","","",""
"177","69","MOLAF_0068","NMV","F92963","1","Bathyplotes","natans",NA,"","","","","not_seq","","","Australia, 2000","","","","","","","","","","","",""
"178","70","MOLAF_0069","NMV","F92962","1","Bathyplotes","sulcatus",NA,"","","","","not_seq","","","Australia, 1994","","","","","","","","","","","",""
"179","71","MOLAF_0070","NMV","F89913","3","Pseudostichopus","mollis",NA,"","","","","not_seq","","","Australia, 1994","","","","","","","","","","","",""
"180","72","MOLAF_0071","NMV","F89908","1","Pseudostichopus","mollis",NA,"","","","","not_seq","","Macquarie","Macquarie Island, 1996","","","","","","","","","","","",""
"181","73","MOLAF_0072","NMV","F85035","1","Synallactes","challengeri",NA,"","","","","not_seq","","Macquarie","Macquarie Island, 1996","","","","","","","","","","","",""
"182","74","MOLAF_0073","WAM","Z31157","1","Holothuria","hartmeyeri",NA,"","","","","not_seq","","WAus","Western Australia, 2005","","","","","","","","","","","",""
"183","75","MOLAF_0074","NMV","F81839","2","Pseudostichopus","spiculiferus",NA,"","","","","not_seq","","Prydz","Prydz Bay, 1997","","","","","","","","","","","",""
"184","76","MOLAF_0075","NMV","F81807","4","Pseudostichopus","spiculiferus",NA,"","","","","not_seq","","Prydz","Prydz Bay, 1997","","","","","","","","","","","",""
"185","77","MOLAF_0076","NMV","F81840","2","Pseudostichopus","spiculiferus",NA,"","","","","not_seq","","Prydz","Prydz Bay, 1997","","","","","","","","","","","",""
"186","78","MOLAF_0077","NMV","F81863","1","Mesothuria","bifurcata",NA,"","","","","not_seq","","Prydz","Prydz Bay, 1997","","","","","","","","","","","",""
"187","79","MOLAF_0078","NMV","F81859","1","Mesothuria","bifurcata",NA,"","","","","not_seq","","Prydz","Prydz Bay, 1997","","","","","","","","","","","",""
"188","80","MOLAF_0079","NMV","F72534","2","Molpadiodemas","crinitus",NA,"","","","","not_seq","","Prydz","Prydz Bay, 1993","","","","","","","","","","","",""
"189","81","MOLAF_0080","NMV","F81816","2","Molpadiodemas","crinitus",NA,"","","","","not_seq","","Prydz","Prydz Bay, 1993","","","","","","","","","","","",""
"190","82","MOLAF_0081","NMV","F81817","1","Molpadiodemas","crinitus",NA,"","","","","not_seq","","Prydz","Prydz Bay, 1993","","","","","","","","","","","",""
"191","83","MOLAF_0082","NMV","F109370","3","Holothuria","n_sp",NA,"","","","","not_seq","","SAus","Southern Australia, 1979","","unknown preservation history","","","","","","","","","",""
"192","84","MOLAF_0083","NMV","F109370","3","Holothuria","n_sp",NA,"","","","","not_seq","","SAus","Southern Australia, 1979","","unknown preservation history","","","","","","","","","",""
"193","85","MOLAF_0084","NMV","F94745","1","Holothuria","fuscopunctata",NA,"","","cf","whitmaei","16S_only","","PNG","Papua New Guinea, 2002","","part specimen","","","","","","","","","",""
"194","86","MOLAF_0085","NMV","F93177","2","Holothuria","difficilis",NA,"","","","n_sp_cf_impatiens","16S_only","","Lord_Howe","Lord Howe Island, 2002","","","","","","","","","","","",""
"195","87","MOLAF_0086","NMV","F94744","1","Holothuria","squamifera",NA,"","","","","not_seq","","Lord_Howe","Lord Howe Island, 2002","","","","","","","","","","","",""
"196","88","MOLAF_0087","NMV","F92228","5","Holothuria","impatiens",NA,"","","","","COI","","Meditt","Mediterranean Sea, 2002","","","","","","","","","","","",""
"197","89","MOLAF_0088","NMV","F91776","1","Holothuria","impatiens",NA,"","","","","not_seq","","GBR","Great Barrier Reef, Queensland, 2001","","","","","","","","","","","",""
"198","90","MOLAF_0089","NMV","F95679","1","Holothuria","lineata",NA,"","","","integra","16S_only","","PNG","Papua New Guinea, 2003","","","","","","","","","","","",""
"199","91","MOLAF_0090","NMV","F95678","1","Holothuria","integra",NA,"","","","","not_seq","","PNG","Papua New Guinea, 2003","","","","","","","","","","","",""
"200","92","MOLAF_0091","NMV","F98730","1","Holothuria","parva",NA,"","","","moebii","COI","","PNG","Papua New Guinea, 2003","","","","","","","","","","","",""
"201","93","MOLAF_0092","NMV","F95677","1","Bohadschia","marmorata",NA,"","","","","not_seq","","PNG","Papua New Guinea, 2003","","","","","","","","","","","",""
"202","94","MOLAF_0093","NMV","F109381","1","Stichopus","n_sp",NA,"","","~","","not_seq","","","","","","","","","","","","","","",""
"203","95","MOLAF_0094","NMV","F110510","1","Holothuria","n_sp",NA,"","","~","","not_seq","","","","","","","","","","","","","","",""
"204","96","MOLAF_0095","NMV","F111295","4","Mesothuria","marginata",NA,"","","","","not_seq","","WAus","off Western Australia, alcohol, 2005","","","","","","","","","","","",""
"205","97","MOLAF_0096","NMV","F111296","20","Mesothuria","marginata",NA,"","","","","not_seq","","WAus","off Western Australia, alcohol, 2005","","","","","","","","","","","",""
"206","98","MOLAF_0097","NMV","F111297","20","Mesothuria","marginata",NA,"","","","","not_seq","","WAus","off Western Australia, alcohol, 2005","","","","","","","","","","","",""
"207","99","MOLAF_0098","NMV","F111298","3","Mesothuria","marginata",NA,"","","","","not_seq","","WAus","off Western Australia, alcohol, 2005","","","","","","","","","","","",""
"208","100","MOLAF_0099","NMV","F111290","2","Holothuria","n_sp",NA,"","","","","not_seq","","WAus","off Western Australia, alcohol, 2005","","","Gonad sample","","","","","","","","",""
"209","101","MOLAF_0100","NMV","F111290","2","Holothuria","nigralutea",NA,"","","","","COI","","WAus","off Western Australia, alcohol, 2005","",""," Muscle sample","","","","","","","","",""
"210","102","MOLAF_0101","NMV","F111290","2","Holothuria","n_sp",NA,"","","","","not_seq","","WAus","off Western Australia, alcohol, 2005","",""," Tentacle sample","","","","","","","","",""
"211","103","MOLAF_0102","","","","","",NA,"","","","","not_seq","","","","","","","","","","","","","","",""
"212","104","MOLAF_0103","NMV","F110524","3","Holothuria","austrinabassa",NA,"","","","","COI","","WAus","off Western Australia, alcohol, 2005","",""," Muscle sample","","","","","","","","",""
"213","105","MOLAF_0104","NMV","F110525","1","Holothuria","n_sp",NA,"","","","","not_seq","","WAus","off Western Australia, alcohol, 2005","",""," Tentacle sample","","","","","","","","",""
"214","106","MOLAF_0105","NMV","F110526","2","Holothuria","n_sp",NA,"","","","","not_seq","","WAus","off Western Australia, alcohol, 2005","",""," Respiratory tree sample","","","","","","","","",""
"215","107","MOLAF_0106","NMV","F110526","2","Holothuria","n_sp",NA,"","","","","not_seq","","WAus","off Western Australia, alcohol, 2005","",""," Tentacle sample","","","","","","","","",""
"216","108","MOLAF_0107","NMV","F95680","1","Thelenota","n_sp",NA,"","","","","not_seq","","PNG","Papua New Guinea, 25m, April 2003","","","","","","","","","","","",""
"217","109","MOLAF_0108","NMV","F95681","1","Actinopyga","obesa_cpx",NA,"","","","Thelenota","COI","","PNG","Papua New Guinea, 28m, April 2003","","","","","","","","","","","",""
"218","110","MOLAF_0109","NMV","F93674","1","Bohadschia","",NA,"","","cf","","not_seq","","Timor","Timor Sea,  2 m, October 2002","","specimen 27mm long","","","","","","","","","",""
"219","111","MOLAF_0110","NMV","F93641","1","Holothuria","lineata",NA,"","","","pardalis","COI","","Timor","Timor Sea, 3m, October 2002","","","","","","","","","","","",""
"220","112","MOLAF_0111","NMV","F93628","1","Holothuria","arenicola",NA,"","","","","COI","","Timor","Timor Sea, 6m, October 2002","","","","","","","","","","","",""
"221","113","MOLAF_0112","NMV","F111312","1","Holothuria","pervicax",NA,"","","cf","Bohadschia","16S_only","","Timor","Timor Sea,  6 m, October 2002","","specimen 60mm long","","","","","","","","","",""
"222","114","MOLAF_0113","NMV","F92230","5","Holothuria","poli",NA,"","","","","COI","","Meditt","Mediterranean, Scilly, shallows, May 2002","","larger specimen","","","","","","","","","",""
"223","115","MOLAF_0114","NMV","F92230","5","Holothuria","poli",NA,"","","","","not_seq","","Meditt","Mediterranean, Scilly, shallows, May 2002","","medium specimen","","","","","","","","","",""
"224","116","MOLAF_0115","NMV","F92230","5","Holothuria","poli",NA,"","","","","not_seq","","Meditt","Mediterranean, Scilly, shallows, May 2002","","smaller specimen","","","","","","","","","",""
"225","117","MOLAF_0116","NMV","F94742","1","Stichopus","ocellatus",NA,"","","","","COI","","PNG","Papua New Guinea, 25m, November 2002","","","","","","","","","","","",""
